DATE,CODE,NAME,WEBSITE LINK,DAY'S TRADING Low,DAY'S TRADING High,DAY'S TRADING VWAP Price,Previous DAY'S VWAP Price,Change,Change Percent,Volume of Shares Traded,VWAP Adjusted Price for bonus issues and share splits
09-04-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,6.82,7,6.96,6.98,-0.02,-0.29%,27200,
09-04-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.2,2.3,2.27,2.24,0.03,1.34%,102500,
09-04-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,280,290,285,290,-5,-1.72%,200,
09-04-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.47,2.53,2.5,2.48,0.02,0.81%,170600,
09-04-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,8,8.36,8.22,8.32,-0.1,-1.20%,900,
09-04-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,11.5,11.5,11.5,11,0.5,4.55%,1900,
09-04-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,16.2,16.5,16.35,16.05,0.3,1.87%,2600,
09-04-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.39,0.39,0.39,0.39,0,0.00%,400,
09-04-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
09-04-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.29,2.29,2.29,2.29,0,0.00%,-,
09-04-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.01,1.11,1.03,1.11,-0.08,-7.21%,19500,
09-04-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.28,8.5,8.44,8.36,0.08,0.96%,15700,
09-04-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,60,60,60,60,0,0.00%,-,
09-04-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,470,475,470.5,470.25,0.25,0.05%,3900,
09-04-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,11,12,11.15,11.9,-0.75,-6.30%,23100,
09-04-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,160.75,164.25,163.75,159.25,4.5,2.83%,6700,
09-04-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.28,1.3,1.29,1.21,0.08,6.61%,500,
09-04-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
09-04-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,29,29,29,29,0,0.00%,-,
09-04-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,36,36.4,36.3,36.15,0.15,0.41%,8004600,
09-04-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,5.9,6.26,6.12,5.72,0.4,6.99%,27300,
09-04-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1855,1855,1855,1855,0,0.00%,-,
09-04-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,181.68,183.29,183.29,181.69,1.6,0.88%,-,
09-04-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,204.82,206.38,206.38,204.98,1.4,0.68%,-,
09-04-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,1868.76,1868.76,1868.76,1856.97,11.79,0.63%,-,
09-04-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,3518.06,3518.06,3518.06,3496.87,21.19,0.61%,-,
09-04-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,158.59,158.59,158.59,157.77,0.82,0.52%,-,
09-04-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,1862.34,1862.34,1862.34,1847.1,15.24,0.83%,-,
09-04-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1494.38,1494.38,1494.38,1472.55,21.83,1.48%,-,
12-04-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,13.9,13.9,13.9,13.9,0,0.00%,-,
12-04-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,351,351,351,351,0,0.00%,-,
12-04-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,81,81,81,81,0,0.00%,-,
12-04-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,360,360,360,360,0,0.00%,-,
12-04-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,17.1,17.2,17.2,17.2,0,0.00%,1100,
12-04-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,143,143,143,143,0,0.00%,-,
12-04-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,24,24,24,24,0,0.00%,-,
12-04-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,8.8,8.9,8.88,8.86,0.02,0.23%,85200,
12-04-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,24.5,25,25,24,1,4.17%,1500600,
12-04-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,11.45,12,11.85,11.9,-0.05,-0.42%,281600,
12-04-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,65,65.25,65,65.5,-0.5,-0.76%,15800,
12-04-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,37.3,38.5,37.7,37.7,0,0.00%,1379800,
12-04-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.8,4,4,4,0,0.00%,127200,
12-04-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,46.95,48.45,47.05,47.4,-0.35,-0.74%,343900,
12-04-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,40,41,40.65,40,0.65,1.63%,690100,
12-04-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
12-04-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,24.5,25.35,25.25,25,0.25,1.00%,438500,
12-04-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,81,83,83,83,0,0.00%,400600,
12-04-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,143,143.5,143,144,-1,-0.69%,50200,
12-04-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
12-04-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,1.11,1.12,1.11,1.03,0.08,7.77%,300,
12-04-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,3.92,3.92,3.92,3.92,0,0.00%,-,
12-04-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
12-04-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,4.12,4.46,4.25,4.45,-0.2,-4.49%,600,
12-04-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,4.25,4.3,4.27,4.26,0.01,0.23%,32100,
12-04-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,16.9,17,16.95,17.05,-0.1,-0.59%,26900,
12-04-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,3.36,3.5,3.45,3.36,0.09,2.68%,1600,
12-04-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,20.95,20.95,20.95,20.95,0,0.00%,-,
12-04-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,17.1,17.1,17.1,17.1,0,0.00%,5100,
12-04-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.21,0.23,0.22,0.23,-0.01,-4.35%,124200,
12-04-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,5.44,5.6,5.56,5.6,-0.04,-0.71%,64400,
12-04-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
12-04-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,37.75,39.4,38.4,39.3,-0.9,-2.29%,4300,
12-04-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,40,43,42.2,40,2.2,5.50%,1800,
12-04-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.24,1.32,1.29,1.25,0.04,3.20%,127400,
12-04-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,8,8.1,8.04,8.1,-0.06,-0.74%,1400,
12-04-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,4.48,4.59,4.5,4.53,-0.03,-0.66%,396200,
12-04-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,5,5,5,5,0,0.00%,-,
12-04-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
12-04-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.33,1.45,1.36,1.39,-0.03,-2.16%,191800,
12-04-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,24,24.65,24.2,24.65,-0.45,-1.83%,3400,
12-04-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,6.5,6.5,6.5,6.94,-0.44,-6.34%,1900,
12-04-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,6.9,7,6.98,6.96,0.02,0.29%,13400,
12-04-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.15,2.3,2.29,2.27,0.02,0.88%,102900,
12-04-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,285,285,285,285,0,0.00%,-,
12-04-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.45,2.5,2.49,2.5,-0.01,-0.40%,102000,
12-04-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,7.6,8.36,8.1,8.22,-0.12,-1.46%,300,
12-04-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,11.5,11.5,11.5,11.5,0,0.00%,-,
12-04-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,15.9,16.5,16,16.35,-0.35,-2.14%,170700,
12-04-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.37,0.4,0.38,0.39,-0.01,-2.56%,26400,
12-04-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
12-04-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.29,2.29,2.29,2.29,0,0.00%,100,
12-04-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.03,1.03,1.03,1.03,0,0.00%,-,
12-04-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.2,8.5,8.4,8.44,-0.04,-0.47%,12600,
12-04-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,60,60,60,60,0,0.00%,-,
12-04-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,470,471,470.75,470.5,0.25,0.05%,21900,
12-04-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,11.05,11.6,11.5,11.15,0.35,3.14%,6600,
12-04-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,164,166,165.75,163.75,2,1.22%,383500,
12-04-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.21,1.3,1.3,1.29,0.01,0.78%,20300,
12-04-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
12-04-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,29.2,29.2,29.2,29,0.2,0.69%,500,
12-04-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,36.3,37,36.55,36.3,0.25,0.69%,3348200,
12-04-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,6,6.24,6.04,6.12,-0.08,-1.31%,5600,
12-04-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1855,1855,1855,1855,0,0.00%,-,
12-04-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,182.79,185.15,184.46,183.29,1.17,0.64%,-,
12-04-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,206.25,208.62,207.66,206.38,1.28,0.62%,-,
12-04-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,1862.87,1862.87,1862.87,1868.76,-5.89,-0.32%,-,
12-04-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,3534.19,3534.19,3534.19,3518.06,16.13,0.46%,-,
12-04-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,159.41,159.41,159.41,158.59,0.82,0.52%,-,
12-04-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,1874.49,1874.49,1874.49,1862.34,12.15,0.65%,-,
12-04-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1506.94,1506.94,1506.94,1494.38,12.56,0.84%,-,
13-04-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,13.9,14,13.95,13.9,0.05,0.36%,1900,
13-04-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,351,351,351,351,0,0.00%,-,
13-04-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,89,89,89,81,8,9.88%,400,
13-04-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,360,360,360,360,0,0.00%,-,
13-04-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,17.2,17.2,17.2,17.2,0,0.00%,-,
13-04-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,143,143,143,143,0,0.00%,-,
13-04-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,24,24,24,24,0,0.00%,600,
13-04-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,8.8,9,8.86,8.88,-0.02,-0.23%,47600,
13-04-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,25,25,25,25,0,0.00%,1500100,
13-04-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,11.5,11.9,11.8,11.85,-0.05,-0.42%,429200,
13-04-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,65,65,65,65,0,0.00%,1700,
13-04-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,37.6,38.4,38.05,37.7,0.35,0.93%,433900,
13-04-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,4,4,4,4,0,0.00%,1200,
13-04-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,47,48,47.2,47.05,0.15,0.32%,68300,
13-04-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,40.7,41.25,40.9,40.65,0.25,0.62%,764500,
13-04-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
13-04-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,25.1,26.05,25.5,25.25,0.25,0.99%,170100,
13-04-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,83,83,83,83,0,0.00%,-,
13-04-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,143,146,143.5,143,0.5,0.35%,13200,
13-04-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
13-04-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,1.1,1.12,1.11,1.11,0,0.00%,2000,
13-04-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,3.92,4,4,3.92,0.08,2.04%,5600,
13-04-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
13-04-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,4.06,4.2,4.07,4.25,-0.18,-4.24%,11300,
13-04-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,4,4.69,4.41,4.27,0.14,3.28%,150100,
13-04-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,16.8,17.4,17,16.95,0.05,0.29%,3800,
13-04-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,3.55,3.79,3.61,3.45,0.16,4.64%,5400,
13-04-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,20.95,20.95,20.95,20.95,0,0.00%,-,
13-04-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,17,17,17,17.1,-0.1,-0.58%,4300,
13-04-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.21,0.23,0.23,0.22,0.01,4.55%,155100,
13-04-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,5.42,5.5,5.46,5.56,-0.1,-1.80%,24400,
13-04-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
13-04-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,37.8,38,37.85,38.4,-0.55,-1.43%,77000,
13-04-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,39,39,39,42.2,-3.2,-7.58%,600,
13-04-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.25,1.32,1.32,1.29,0.03,2.33%,14900,
13-04-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,8,8,8,8.04,-0.04,-0.50%,5100,
13-04-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,4.49,4.55,4.5,4.5,0,0.00%,148700,
13-04-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,5,5,5,5,0,0.00%,-,
13-04-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
13-04-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.33,1.35,1.35,1.36,-0.01,-0.74%,129600,
13-04-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,24,24.5,24.2,24.2,0,0.00%,11500,
13-04-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,7.04,7.04,7.04,6.5,0.54,8.31%,5200,
13-04-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,7,7.3,7.04,6.98,0.06,0.86%,6400,
13-04-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.1,2.31,2.12,2.29,-0.17,-7.42%,23600,
13-04-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,285,285,285,285,0,0.00%,22700,
13-04-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.38,2.5,2.43,2.49,-0.06,-2.41%,281700,
13-04-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,8.1,8.1,8.1,8.1,0,0.00%,300,
13-04-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,11,11,11,11.5,-0.5,-4.35%,100,
13-04-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,16,16.15,16.05,16,0.05,0.31%,29700,
13-04-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.39,0.4,0.39,0.38,0.01,2.63%,24600,
13-04-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
13-04-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.29,2.29,2.29,2.29,0,0.00%,-,
13-04-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.1,1.1,1.1,1.03,0.07,6.80%,100,
13-04-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.2,8.3,8.28,8.4,-0.12,-1.43%,14700,
13-04-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,60,60,60,60,0,0.00%,3600,
13-04-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,470,471,470.75,470.75,0,0.00%,16200,
13-04-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,11.9,11.9,11.9,11.5,0.4,3.48%,100,
13-04-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,165.75,170,169.75,165.75,4,2.41%,2009100,
13-04-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.21,1.22,1.22,1.3,-0.08,-6.15%,700,
13-04-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
13-04-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,31.05,31.05,31.05,29.2,1.85,6.34%,100,
13-04-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,36.5,37,36.65,36.55,0.1,0.27%,8410100,
13-04-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,5.6,6.22,5.8,6.04,-0.24,-3.97%,4500,
13-04-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1855,1855,1855,1855,0,0.00%,-,
13-04-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,183.99,186.68,185.77,184.46,1.31,0.71%,-,
13-04-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,207.52,209.46,208.74,207.66,1.08,0.52%,-,
13-04-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,1861.44,1861.44,1861.44,1862.87,-1.43,-0.08%,-,
13-04-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,3553.49,3553.49,3553.49,3534.19,19.3,0.55%,-,
13-04-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,160.05,160.05,160.05,159.41,0.64,0.40%,-,
13-04-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,1888.49,1888.49,1888.49,1874.49,14,0.75%,-,
13-04-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1521.04,1521.04,1521.04,1506.94,14.1,0.94%,-,
14-04-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,13,13.8,13.8,13.95,-0.15,-1.08%,67600,
14-04-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,355,355,355,351,4,1.14%,100,
14-04-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,82.5,82.5,82.5,89,-6.5,-7.30%,4000,
14-04-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,360,360,360,360,0,0.00%,-,
14-04-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,17.15,17.3,17.3,17.2,0.1,0.58%,70700,
14-04-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,143,146,143,143,0,0.00%,39500,
14-04-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,24,24,24,24,0,0.00%,-,
14-04-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,8.7,8.9,8.76,8.86,-0.1,-1.13%,109900,
14-04-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,25,25,25,25,0,0.00%,-,
14-04-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,11.5,11.9,11.8,11.8,0,0.00%,488100,
14-04-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,65,67.25,65,65,0,0.00%,13900,
14-04-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,38.05,39,38.3,38.05,0.25,0.66%,1383600,
14-04-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.82,4,3.91,4,-0.09,-2.25%,38000,
14-04-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,47,47,47,47.2,-0.2,-0.42%,67900,
14-04-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,40.5,41.5,41.35,40.9,0.45,1.10%,1492900,
14-04-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
14-04-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,25.6,26.55,26.5,25.5,1,3.92%,640300,
14-04-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,83,84,83,83,0,0.00%,3000,
14-04-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,142.5,143.5,143,143.5,-0.5,-0.35%,32100,
14-04-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
14-04-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,1.08,1.1,1.1,1.11,-0.01,-0.90%,613900,
